Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Volkswagen,Voyage,2019,2020,46386,Flex,CVT,Prata,4,SP,34551,1
Peugeot,2008,2014,2014,156959,Flex,Automático,Vermelho,4,PR,10000,1
Chevrolet,Montana,2012,2012,131183,Flex,Manual,Branco,4,PE,10000,0
Volkswagen,T-Cross,2010,2011,263907,Flex,Manual,Cinza,4,MG,10000,0
Citroën,C3,2005,2006,351661,Flex,Manual,Branco,2,SP,10000,0
Peugeot,208,2015,2016,69179,Gasolina,Manual,Preto,4,SP,17065,0
Jeep,Compass,2006,2007,281995,Flex,Automático,Cinza,4,RS,10000,0
Peugeot,3008,2009,2010,154971,Flex,Automático,Azul,2,PE,10000,0
Ford,EcoSport,2007,2007,245428,Gasolina,Automático,Preto,4,PR,10000,0
Jeep,Commander,2011,2011,226080,Flex,Automático,Vermelho,2,PR,10000,0
Honda,Civic,2017,2018,93383,Flex,Automático,Vermelho,4,SP,36793,1
Hyundai,Tucson,2019,2020,60882,Flex,Manual,Preto,2,CE,35697,1
Toyota,SW4,2009,2010,124268,Gasolina,CVT,Marrom,4,SP,14315,0
Honda,HR-V,2012,2012,229745,Flex,Automático,Marrom,4,PR,10000,0
Volkswagen,Tiguan,2023,2024,10343,Flex,CVT,Vermelho,2,BA,42925,1
Ford,Focus,2016,2017,80813,Etanol,Manual,Prata,4,MG,23896,0
Citroën,C4 Cactus,2019,2019,85455,Gasolina,Manual,Preto,2,DF,21453,1
Peugeot,2008,2013,2013,230136,Gasolina,Manual,Prata,2,SC,10000,0
Citroën,Aircross,2019,2020,78138,Flex,Automático,Prata,4,RS,28347,1
Peugeot,2008,2018,2019,68854,Flex,Manual,Vermelho,4,PR,29849,0
Ford,Fiesta,2023,2024,16651,Flex,Automático,Cinza,4,PE,52352,1
Peugeot,208,2016,2016,206479,Etanol,Manual,Marrom,2,SC,10000,0
Peugeot,208,2006,2006,210256,Flex,Automático,Marrom,2,CE,10000,0
Peugeot,3008,2025,2025,1788,Flex,Manual,Marrom,2,ES,63353,1
Ford,Fiesta,2020,2020,54625,Flex,Automático,Prata,2,SC,26920,1
Nissan,Frontier,2012,2012,120438,Gasolina,Manual,Marrom,2,ES,14136,0
Chevrolet,Spin,2008,2009,131705,Flex,Automático,Vermelho,4,ES,10000,1
Citroën,C3,2010,2011,198686,Gasolina,Automático,Cinza,4,RJ,10000,0
Honda,Fit,2012,2013,184668,Gasolina,Automático,Azul,4,ES,10440,0
Citroën,C3,2018,2019,80605,Flex,Manual,Branco,2,MG,18907,1
Citroën,C4 Cactus,2014,2015,173254,Flex,Manual,Cinza,4,SP,10000,0
Ford,Ranger,2023,2023,18563,Diesel,Manual,Cinza,4,BA,41803,1
Honda,Civic,2007,2007,200816,Gasolina,Manual,Preto,2,PE,10000,0
Fiat,Toro,2012,2012,184452,Flex,CVT,Branco,4,PR,10000,0
Honda,Civic,2009,2010,130604,Gasolina,Automatizado,Marrom,4,RS,12815,0
Fiat,Siena,2014,2014,86374,Diesel,Automático,Prata,4,CE,17387,1
Ford,Ka,2025,2025,1683,Flex,Automático,Prata,2,DF,50771,1
Citroën,C4 Cactus,2016,2017,204337,Flex,Manual,Preto,4,CE,10000,0
Volkswagen,Amarok,2012,2012,287277,Flex,Automatizado,Preto,4,PR,10000,0
Toyota,Etios,2024,2024,20881,Gasolina,Automático,Prata,4,MG,94793,1
Chevrolet,Tracker,2007,2007,403631,Flex,Manual,Preto,4,RS,10000,1
Toyota,Hilux,2014,2014,69329,Flex,Manual,Branco,4,RS,26275,0
Volkswagen,Saveiro,2010,2011,176239,Flex,Manual,Azul,4,MG,10000,0
Jeep,Renegade,2011,2012,266505,Flex,Automático,Branco,2,MG,10000,0
Renault,Duster,2015,2015,72439,Flex,Manual,Cinza,4,GO,13980,0
Nissan,March,2011,2011,115614,Gasolina,Manual,Prata,4,ES,10000,0
Honda,City,2025,2025,1364,Flex,Automático,Preto,4,BA,103223,1
Hyundai,i30,2012,2012,274385,Gasolina,Manual,Vermelho,4,SP,10000,0
Peugeot,2008,2012,2012,100005,Etanol,Manual,Prata,2,SC,13473,0
Jeep,Commander,2014,2015,103917,Flex,Manual,Marrom,4,RS,22366,0
Fiat,Punto,2006,2007,357159,Flex,Manual,Cinza,4,MG,10000,0
Ford,EcoSport,2015,2016,122006,Gasolina,Manual,Branco,4,CE,11476,0
Chevrolet,Prisma,2015,2016,156766,Flex,Automático,Preto,4,ES,11401,1
Jeep,Renegade,2010,2010,177990,Flex,Manual,Azul,2,GO,10327,0
Ford,Ka,2023,2023,21490,Flex,Manual,Marrom,4,DF,50414,1
Honda,CR-V,2022,2023,26331,Flex,Manual,Cinza,4,ES,64242,1
Hyundai,HB20S,2014,2015,170698,Flex,CVT,Cinza,4,SP,12767,0
Honda,Civic,2023,2023,33042,Gasolina,Manual,Marrom,4,PR,57232,1
Peugeot,2008,2010,2010,323927,Diesel,Manual,Azul,4,ES,10000,0
Chevrolet,Onix Plus,2008,2009,310865,Flex,Automático,Vermelho,4,RJ,10000,0
Toyota,Etios,2011,2012,240698,Flex,CVT,Branco,4,SC,10000,0
Peugeot,208,2007,2007,188582,Flex,Automático,Branco,2,MG,10000,0
Nissan,Sentra,2016,2017,127326,Flex,Automático,Marrom,4,GO,24725,0
Ford,Ranger,2015,2015,98482,Flex,Manual,Cinza,4,CE,11943,0
Jeep,Compass,2021,2022,70739,Flex,Manual,Azul,4,RJ,43066,0
Nissan,Sentra,2023,2024,21172,Flex,Automático,Cinza,4,PR,69826,1
Renault,Captur,2021,2022,60945,Flex,Automático,Vermelho,4,CE,23729,1
Nissan,Versa,2015,2016,187042,Flex,CVT,Prata,2,DF,11894,0
Chevrolet,S10,2013,2014,116296,Flex,Manual,Vermelho,4,BA,13304,0
Peugeot,3008,2014,2014,69755,Gasolina,Manual,Vermelho,4,BA,14504,0
Renault,Captur,2019,2020,34542,Flex,Automatizado,Prata,2,SP,31242,1
Renault,Logan,2006,2007,96253,Flex,Automático,Preto,4,RJ,11393,0
Peugeot,208,2018,2019,94095,Diesel,Automático,Azul,2,RS,20337,1
Ford,EcoSport,2016,2017,145392,Flex,Manual,Preto,4,SC,12067,0
Fiat,Mobi,2013,2014,166884,Flex,CVT,Cinza,2,ES,10000,0
Jeep,Renegade,2016,2017,94394,Flex,Manual,Preto,2,SP,28744,0
Citroën,Aircross,2007,2008,211149,Gasolina,Manual,Marrom,4,PR,10000,0
Volkswagen,Jetta,2016,2017,108878,Gasolina,CVT,Vermelho,2,DF,11361,1
Ford,EcoSport,2006,2007,122960,Etanol,CVT,Cinza,2,PE,10000,0
Citroën,C3,2021,2021,73032,Flex,Automático,Vermelho,4,SC,27226,1
Toyota,Hilux,2013,2014,178164,Flex,Manual,Cinza,4,PR,14145,0
Honda,City,2023,2023,25637,Flex,CVT,Prata,4,CE,106992,1
Honda,Fit,2008,2008,117560,Flex,Manual,Prata,4,DF,11761,1
Nissan,Sentra,2025,2025,970,Flex,Manual,Branco,4,PE,81401,1
Ford,Ka,2006,2007,338641,Gasolina,Manual,Branco,2,ES,10000,0
Fiat,Mobi,2015,2016,185922,Flex,CVT,Cinza,4,CE,10000,0
Ford,Fiesta,2016,2016,66964,Flex,Automatizado,Azul,4,MG,24138,0
Volkswagen,Saveiro,2024,2024,22093,Flex,Automático,Azul,4,BA,62676,1
Hyundai,Creta,2005,2006,158701,Flex,Automático,Vermelho,2,PR,10000,0
Hyundai,i30,2005,2006,249740,Flex,CVT,Azul,4,ES,10000,0
Jeep,Compass,2009,2009,217075,Flex,Manual,Prata,2,CE,10000,1
Fiat,Cronos,2016,2016,125494,Flex,Manual,Branco,4,ES,14894,1
Peugeot,3008,2013,2014,160174,Flex,Manual,Prata,4,CE,10025,0
Volkswagen,T-Cross,2013,2013,98974,Flex,Manual,Branco,2,MG,10000,0
Hyundai,HB20,2017,2017,117644,Flex,CVT,Vermelho,4,RS,24906,0
Fiat,Uno,2009,2009,266134,Flex,Manual,Cinza,2,PR,10000,1
Hyundai,i30,2020,2021,63732,Flex,Manual,Cinza,4,PE,47684,1
Volkswagen,Polo,2018,2018,74617,Flex,Automático,Preto,4,RS,17870,1
Volkswagen,Up!,2011,2011,149337,Flex,Automático,Cinza,4,PE,10000,1
Toyota,Hilux,2007,2008,158682,Flex,Manual,Vermelho,4,PR,11347,0
Nissan,March,2017,2017,66103,Flex,Manual,Prata,2,GO,35188,1
Peugeot,2008,2009,2009,206261,Flex,Automático,Prata,4,CE,10000,1
Jeep,Commander,2007,2008,134646,Flex,Manual,Preto,4,BA,10174,1
Peugeot,208,2021,2021,44984,Flex,Automático,Vermelho,2,GO,39959,1
Peugeot,3008,2007,2008,199006,Diesel,Manual,Cinza,2,DF,10000,0
Ford,Ranger,2017,2018,112649,Flex,Automático,Prata,4,RJ,17995,0
Ford,Ranger,2007,2008,240876,Etanol,Automático,Azul,4,PR,10000,1
Peugeot,2008,2019,2020,80379,Flex,Automático,Azul,2,DF,37593,0
Peugeot,3008,2018,2018,150240,Flex,Manual,Marrom,4,GO,14951,0
Peugeot,2008,2005,2005,492168,Flex,Manual,Cinza,4,RJ,10000,0
Citroën,C3,2018,2018,120038,Flex,Manual,Prata,4,RJ,21159,0
Ford,Fiesta,2021,2021,56527,Flex,Manual,Prata,2,PE,29743,1
Peugeot,208,2019,2020,25746,Gasolina,Manual,Azul,2,CE,29291,1
Renault,Duster,2024,2025,1215,Diesel,Automatizado,Cinza,4,RS,62350,1
Peugeot,2008,2013,2014,117512,Gasolina,Manual,Prata,4,SP,15550,0
Volkswagen,Tiguan,2021,2021,52979,Flex,CVT,Prata,2,CE,27710,1
Volkswagen,Tiguan,2014,2014,157133,Flex,CVT,Marrom,4,RS,10500,0
Renault,Duster,2009,2009,107381,Flex,Manual,Marrom,4,GO,11500,0
Honda,CR-V,2016,2016,187303,Flex,Automático,Preto,4,CE,13073,0
Honda,HR-V,2025,2025,1579,Flex,Automatizado,Azul,4,SC,100742,1
Nissan,Kicks,2010,2011,124713,Flex,Automático,Preto,2,PE,13455,0
Ford,Ranger,2023,2023,27012,Flex,Manual,Vermelho,4,BA,56198,0
Jeep,Compass,2018,2018,96287,Flex,Manual,Preto,4,PR,38562,0
Ford,Focus,2007,2007,108810,Gasolina,Manual,Cinza,4,SP,10000,0
Hyundai,Creta,2010,2010,246680,Flex,Automático,Preto,4,SC,10000,0
Volkswagen,Polo,2019,2019,112039,Etanol,Manual,Prata,4,GO,13613,0
Chevrolet,Montana,2016,2017,180557,Flex,Automático,Branco,4,MG,10000,0
Jeep,Compass,2016,2017,83320,Flex,Automático,Branco,2,SC,43368,1
Nissan,Versa,2010,2010,202974,Flex,Manual,Preto,2,RJ,10000,0
Renault,Captur,2025,2025,1749,Flex,Automático,Branco,4,DF,65819,1
Peugeot,208,2008,2008,215764,Gasolina,CVT,Vermelho,2,SP,10000,0
Peugeot,2008,2025,2025,1780,Flex,Manual,Preto,4,SP,61670,0
Hyundai,i30,2013,2013,202563,Flex,Manual,Branco,4,PE,10000,0
Ford,EcoSport,2008,2009,316632,Flex,Manual,Branco,2,SC,10000,0
Nissan,March,2020,2020,46400,Gasolina,Manual,Branco,2,SC,37716,1
Volkswagen,Tiguan,2005,2005,203872,Flex,Manual,Cinza,4,CE,10000,0
Toyota,SW4,2007,2007,147321,Flex,Automatizado,Azul,2,BA,10000,0
Chevrolet,Tracker,2022,2022,29690,Flex,Manual,Azul,4,SC,46048,0
Hyundai,i30,2012,2013,185039,Flex,Automatizado,Azul,4,RS,10000,1
Ford,Ka,2012,2013,241836,Flex,Manual,Cinza,2,SC,10000,1
Ford,Fiesta,2013,2014,69666,Gasolina,Automático,Vermelho,4,PR,22826,1
Citroën,C3,2020,2020,75583,Flex,Automático,Branco,4,CE,27701,0
Ford,Ranger,2025,2025,951,Flex,Manual,Vermelho,2,BA,52332,1
Peugeot,3008,2020,2020,75302,Flex,Automático,Prata,4,MG,31331,1
Toyota,Yaris,2023,2024,17364,Flex,Automático,Vermelho,4,CE,104582,1
Fiat,Punto,2017,2018,168828,Diesel,Manual,Branco,4,RJ,10000,1
Nissan,Versa,2006,2006,198455,Flex,Manual,Preto,2,PE,10000,0
Hyundai,i30,2019,2019,44956,Flex,Manual,Cinza,4,CE,34840,1
Volkswagen,T-Cross,2007,2008,168776,Flex,Manual,Prata,4,MG,10000,0
Chevrolet,S10,2022,2023,16926,Flex,Automático,Marrom,4,BA,35399,1
Ford,Ka,2005,2006,277910,Flex,Automático,Marrom,4,PE,10000,0
Renault,Kwid,2018,2019,82179,Flex,Manual,Branco,4,SC,23916,1
Chevrolet,Tracker,2007,2007,165733,Flex,Manual,Vermelho,4,ES,10000,0
Jeep,Commander,2022,2023,31545,Flex,Automático,Prata,4,GO,73393,1
Honda,WR-V,2005,2006,384210,Flex,Automático,Cinza,4,ES,10000,1
Hyundai,HB20,2008,2009,152636,Flex,Manual,Prata,2,PE,10000,1
Toyota,RAV4,2005,2005,136999,Flex,CVT,Prata,4,DF,14538,0
Renault,Kwid,2024,2025,1908,Flex,CVT,Azul,4,GO,43665,1
Hyundai,HB20,2011,2011,303005,Flex,Manual,Cinza,4,MG,10000,0
Citroën,Aircross,2010,2011,175386,Flex,Manual,Branco,4,PR,10000,0
Toyota,Corolla,2008,2009,361714,Gasolina,CVT,Marrom,4,RS,10000,0
Nissan,Sentra,2009,2010,363297,Flex,Manual,Cinza,4,SP,10000,0
Hyundai,HB20S,2013,2014,172613,Flex,Manual,Marrom,4,MG,10000,0
Volkswagen,Gol,2007,2007,232826,Diesel,Automático,Preto,2,DF,10000,0
Nissan,Sentra,2016,2017,125871,Flex,CVT,Prata,4,RS,17584,0
Ford,Fiesta,2025,2025,1756,Flex,Manual,Vermelho,4,ES,64999,0
Fiat,Palio,2016,2017,116027,Gasolina,Automático,Azul,4,PR,20831,0
Fiat,Strada,2024,2025,1788,Diesel,Automático,Cinza,4,GO,45156,1
Peugeot,3008,2012,2013,100629,Flex,Automático,Cinza,4,GO,14786,0
Peugeot,2008,2016,2016,93908,Flex,Manual,Prata,4,MG,20375,0
Honda,CR-V,2016,2016,211723,Gasolina,Manual,Preto,4,DF,10000,0
Renault,Logan,2008,2009,249799,Flex,Manual,Cinza,4,RS,10000,0
Hyundai,Creta,2005,2006,443871,Flex,Manual,Cinza,2,PR,10000,0
Chevrolet,Cobalt,2013,2013,197954,Flex,Manual,Azul,4,RJ,10000,0
Fiat,Pulse,2012,2012,140450,Flex,Manual,Cinza,4,ES,10000,0
Hyundai,HB20S,2005,2006,171004,Flex,Manual,Prata,4,MG,10000,0
Renault,Kwid,2023,2023,25764,Flex,Automático,Prata,2,CE,32383,1
Peugeot,3008,2018,2018,82090,Flex,Manual,Preto,4,SC,27280,1
Renault,Clio,2005,2005,419919,Flex,Automático,Vermelho,4,MG,10000,0
Chevrolet,Onix,2023,2024,13031,Gasolina,Automático,Azul,4,GO,50519,1
Ford,Ka,2005,2006,258960,Etanol,Automatizado,Vermelho,4,MG,10000,0
Peugeot,2008,2023,2023,24997,Gasolina,Manual,Marrom,4,PE,42011,1
Renault,Logan,2021,2022,34543,Gasolina,Automático,Preto,4,SP,47352,1
Volkswagen,Fox,2011,2012,117870,Gasolina,CVT,Branco,4,GO,10000,0
Honda,HR-V,2010,2011,167727,Etanol,CVT,Marrom,2,CE,10000,0
Toyota,Corolla,2018,2018,50247,Flex,Automático,Preto,4,DF,47576,1
Nissan,Sentra,2005,2006,332041,Flex,Manual,Azul,4,DF,10000,0
Jeep,Compass,2023,2024,16140,Flex,Automatizado,Cinza,4,GO,106288,1
Ford,Fiesta,2007,2008,160862,Diesel,Automatizado,Preto,4,DF,10000,0
Hyundai,Tucson,2018,2019,77296,Flex,Manual,Branco,4,RJ,29638,1
Citroën,Aircross,2021,2022,70783,Flex,Manual,Marrom,4,PE,37826,1
Nissan,Kicks,2006,2006,299958,Flex,CVT,Vermelho,4,RS,10000,0
Fiat,Pulse,2005,2006,238294,Flex,Automático,Vermelho,4,ES,10000,0
Hyundai,i30,2020,2020,67987,Diesel,Manual,Cinza,2,PE,45649,1
Hyundai,HB20S,2011,2012,166165,Flex,Manual,Preto,2,GO,10000,1
Honda,Civic,2014,2014,160794,Flex,Manual,Vermelho,2,PE,17700,0
Peugeot,2008,2024,2024,16332,Flex,CVT,Branco,4,BA,46070,1
Hyundai,Tucson,2012,2013,183378,Flex,Manual,Azul,4,PE,10000,0
Chevrolet,Prisma,2005,2005,289359,Diesel,Automático,Preto,4,ES,10000,0
Nissan,March,2019,2019,117767,Flex,Manual,Vermelho,2,CE,27574,0
Peugeot,2008,2021,2021,34682,Flex,Automático,Preto,4,PE,33489,1
Volkswagen,Tiguan,2007,2008,172548,Flex,CVT,Cinza,4,RS,10000,0
Renault,Clio,2011,2012,203588,Diesel,Manual,Branco,4,ES,10000,0
Citroën,C3,2006,2006,228973,Flex,CVT,Azul,4,MG,10000,0
Chevrolet,S10,2019,2020,118986,Diesel,Manual,Azul,4,RS,14980,0
Honda,HR-V,2009,2009,190224,Flex,Manual,Cinza,2,ES,10000,0
Nissan,March,2021,2021,39560,Flex,Manual,Marrom,4,RS,52703,1
Fiat,Argo,2014,2014,116298,Flex,Manual,Preto,2,RS,11072,0
Peugeot,3008,2023,2024,21513,Flex,Manual,Marrom,4,RS,63128,1
Citroën,C4 Cactus,2008,2009,141648,Flex,CVT,Azul,4,ES,10000,0
Nissan,Kicks,2014,2014,176151,Flex,Manual,Azul,4,MG,10035,0
Nissan,Sentra,2021,2022,38406,Flex,Manual,Azul,4,RS,43188,1
Toyota,Hilux,2023,2023,15585,Flex,Manual,Prata,4,RJ,99759,1
Renault,Captur,2019,2020,111078,Flex,Automático,Branco,4,SC,17653,0
Hyundai,Creta,2017,2017,159485,Gasolina,Automático,Azul,2,ES,12652,0
Hyundai,i30,2016,2016,73925,Flex,CVT,Marrom,4,SC,32402,0
Nissan,Versa,2011,2011,177368,Flex,Automático,Preto,4,GO,10000,1
Ford,Focus,2019,2020,87410,Flex,Manual,Marrom,4,BA,24281,1
Ford,Focus,2018,2018,69005,Flex,Manual,Marrom,4,BA,20992,1
Toyota,Yaris,2006,2006,293846,Flex,Automático,Prata,4,SC,10000,0
Ford,Focus,2009,2010,109551,Flex,Manual,Vermelho,4,GO,10000,0
Hyundai,HB20S,2005,2006,289501,Flex,Automático,Branco,2,SC,10000,0
Renault,Clio,2018,2019,60057,Gasolina,Automatizado,Prata,4,GO,20390,1
Nissan,March,2006,2006,300146,Flex,Manual,Vermelho,4,CE,10000,0
Citroën,C4 Cactus,2022,2022,43009,Flex,Manual,Prata,4,BA,41402,0
Honda,Fit,2024,2024,14388,Flex,Manual,Vermelho,4,PE,117125,1
Fiat,Strada,2005,2006,141978,Flex,Manual,Prata,4,CE,10000,0
Nissan,Versa,2014,2014,174136,Flex,Manual,Prata,2,GO,10000,0
Ford,Ka,2024,2025,1526,Flex,Automático,Prata,4,PR,56376,0
Hyundai,Tucson,2015,2016,136380,Flex,Manual,Branco,4,CE,18846,0
Toyota,Etios,2019,2019,51122,Flex,Manual,Vermelho,4,ES,49658,1
Ford,Ka,2019,2020,59698,Flex,Manual,Prata,4,GO,34059,1
Ford,Ka,2022,2023,31018,Diesel,Automático,Cinza,4,RS,40240,1
Renault,Duster,2014,2014,178135,Flex,CVT,Prata,2,PR,10000,0
Chevrolet,Prisma,2025,2025,2174,Diesel,Automático,Azul,4,PE,78540,1
Jeep,Commander,2025,2025,793,Flex,Automático,Vermelho,4,PR,122283,1
Chevrolet,Cruze,2008,2009,134672,Flex,Automático,Branco,4,RS,10000,0
Honda,HR-V,2005,2006,172141,Flex,Manual,Marrom,4,DF,10000,0
Volkswagen,Nivus,2025,2025,1787,Flex,Automático,Prata,4,SC,59127,1
Hyundai,Creta,2020,2020,90245,Flex,CVT,Branco,4,PE,42302,1
Renault,Sandero,2009,2010,89570,Flex,Automatizado,Preto,4,DF,10000,1
Volkswagen,Saveiro,2023,2023,24685,Flex,Manual,Marrom,4,CE,34705,1
Nissan,Sentra,2017,2018,89091,Flex,Automático,Azul,4,SP,28919,0
Fiat,Mobi,2016,2017,102550,Flex,Automático,Vermelho,4,BA,16486,0
Fiat,Mobi,2013,2013,163993,Flex,Manual,Marrom,4,RJ,10000,0
Chevrolet,S10,2012,2013,125266,Flex,CVT,Prata,2,SP,10388,0
Ford,EcoSport,2008,2008,214668,Diesel,Manual,Vermelho,4,CE,10000,0
Peugeot,3008,2006,2006,253680,Flex,Manual,Azul,4,SP,10000,0
Hyundai,Creta,2016,2016,158669,Flex,Manual,Branco,2,SP,13366,0
Nissan,Frontier,2005,2006,191264,Flex,Manual,Cinza,4,BA,10000,0
Ford,EcoSport,2020,2021,73991,Flex,Manual,Prata,4,RJ,39775,0
Hyundai,HB20,2018,2018,123773,Flex,Automático,Cinza,4,BA,20876,0
Chevrolet,Spin,2024,2025,1968,Flex,Manual,Branco,4,PE,56881,1
Ford,Fiesta,2009,2010,246314,Flex,Manual,Vermelho,4,SP,10000,0
Toyota,Corolla,2010,2010,267455,Flex,Automático,Preto,2,RJ,10000,1
Hyundai,HB20,2011,2012,184849,Flex,Automático,Branco,4,RS,10000,1
Chevrolet,Onix Plus,2025,2025,918,Flex,Automático,Preto,4,GO,74483,1
Chevrolet,S10,2012,2013,160049,Flex,Manual,Cinza,4,SP,10000,0
Nissan,March,2024,2025,867,Flex,Automático,Branco,4,CE,65033,1
Ford,Focus,2019,2019,103916,Diesel,Manual,Cinza,4,MG,26117,1
Ford,Focus,2020,2021,56087,Flex,Automático,Cinza,2,GO,37844,1
Toyota,Etios,2010,2011,146498,Flex,Manual,Branco,2,SP,13559,0
Ford,Ranger,2011,2012,137002,Diesel,Manual,Prata,4,MG,10201,0
Honda,WR-V,2016,2016,130020,Diesel,Automático,Azul,2,RS,23124,1
Renault,Captur,2010,2010,202178,Gasolina,Manual,Branco,4,MG,10000,0
Nissan,Frontier,2010,2011,93141,Gasolina,Automático,Cinza,4,PE,17634,0
Chevrolet,Onix,2008,2009,193352,Gasolina,Manual,Prata,4,CE,10000,1
Volkswagen,Amarok,2016,2017,160470,Gasolina,Automático,Preto,4,CE,10000,0
Toyota,Hilux,2005,2005,505324,Flex,Automático,Preto,4,SP,10000,0
Citroën,C3,2017,2017,121581,Flex,Manual,Prata,4,SP,18879,0
Jeep,Compass,2006,2006,204265,Flex,Manual,Vermelho,4,RS,10000,0
Chevrolet,Tracker,2020,2020,50827,Flex,Manual,Vermelho,4,PE,29684,1
Renault,Sandero,2009,2009,213162,Flex,Automático,Marrom,4,SC,10000,0
Citroën,Aircross,2023,2024,15503,Flex,Manual,Cinza,4,RJ,55013,0
Jeep,Compass,2025,2025,622,Flex,Automático,Vermelho,4,MG,102697,1
Honda,City,2005,2005,270061,Flex,Manual,Prata,4,SP,10000,0
Peugeot,208,2005,2006,151923,Flex,Automático,Marrom,4,GO,10000,0
Honda,City,2023,2024,23439,Gasolina,Manual,Preto,4,CE,109707,1
Fiat,Siena,2023,2023,33703,Gasolina,Manual,Marrom,2,SC,31113,1
Renault,Kwid,2016,2016,132204,Flex,Manual,Cinza,2,CE,10000,0
Citroën,Aircross,2010,2010,86152,Flex,Manual,Prata,2,ES,10000,0
Volkswagen,Amarok,2007,2007,364840,Flex,Manual,Cinza,4,MG,10000,0
Peugeot,2008,2012,2012,168124,Flex,Automático,Azul,4,CE,10000,0
Jeep,Commander,2011,2011,179761,Flex,Manual,Preto,2,SP,10000,0
Renault,Kwid,2020,2020,74013,Gasolina,Automatizado,Marrom,4,RS,24155,0
Jeep,Compass,2019,2019,70575,Flex,Automático,Preto,4,DF,52449,1
Peugeot,3008,2020,2021,37719,Flex,Manual,Branco,4,ES,31957,0
Toyota,Corolla,2016,2017,108273,Flex,Manual,Prata,4,DF,24289,0
Renault,Duster,2013,2014,165217,Gasolina,Automático,Branco,2,RS,10000,0
Hyundai,HB20S,2018,2018,116690,Flex,Manual,Marrom,4,MG,19128,0
Ford,Focus,2005,2005,203481,Flex,Manual,Azul,4,SC,10000,0
Toyota,Corolla,2012,2013,98844,Flex,Manual,Marrom,4,CE,19339,1
Nissan,Kicks,2023,2024,13409,Flex,Automático,Vermelho,4,BA,81270,1
Hyundai,i30,2017,2018,157872,Gasolina,Manual,Cinza,4,MG,12507,1
Ford,EcoSport,2012,2013,154299,Flex,Manual,Marrom,4,SP,10000,0
Jeep,Compass,2021,2021,44930,Flex,Manual,Marrom,4,DF,46197,1
Peugeot,2008,2020,2021,40839,Flex,Automático,Vermelho,4,GO,38373,1
Honda,CR-V,2025,2025,1389,Gasolina,Manual,Prata,2,PR,97616,1
Renault,Logan,2008,2008,411289,Flex,Automático,Marrom,2,PE,10000,0
Ford,Fiesta,2024,2024,14026,Gasolina,CVT,Preto,4,RJ,76496,1
Fiat,Punto,2010,2011,144076,Flex,Manual,Marrom,4,RS,10000,0
Hyundai,Tucson,2005,2006,211515,Flex,CVT,Branco,4,CE,10000,0
Renault,Logan,2021,2021,39107,Flex,Manual,Branco,4,ES,21303,1
Citroën,C3,2017,2018,109248,Flex,Automático,Azul,2,PE,17797,0
Honda,HR-V,2005,2005,230128,Diesel,CVT,Preto,4,ES,10000,0
Ford,EcoSport,2024,2025,1003,Flex,Automático,Marrom,2,BA,85440,1
Toyota,Hilux,2013,2013,216967,Flex,Manual,Preto,4,PR,10000,0
Toyota,SW4,2011,2012,218687,Flex,Manual,Branco,4,MG,10000,0
Fiat,Cronos,2013,2013,78711,Flex,Automático,Vermelho,4,PR,16886,0
Nissan,Frontier,2017,2018,123346,Flex,Manual,Vermelho,4,CE,20901,1
Honda,City,2010,2010,297210,Flex,Manual,Vermelho,2,CE,10000,0
Hyundai,Tucson,2005,2005,166998,Flex,CVT,Cinza,4,GO,10000,0
Ford,Ranger,2014,2014,129685,Flex,Manual,Cinza,4,PE,10000,0
Peugeot,2008,2015,2015,155584,Flex,Manual,Azul,4,SP,10000,0
Renault,Clio,2011,2011,114538,Flex,Manual,Azul,4,RS,10763,0
Toyota,Hilux,2021,2021,53034,Gasolina,CVT,Branco,4,CE,50708,0
Renault,Clio,2007,2007,243776,Flex,Manual,Cinza,4,SP,10000,0
Jeep,Commander,2008,2008,293501,Flex,Manual,Branco,4,ES,10000,0
Volkswagen,Amarok,2006,2007,257105,Diesel,Automático,Vermelho,4,ES,10000,0
Chevrolet,Cruze,2007,2008,217395,Flex,Automático,Prata,4,PE,10000,1
Hyundai,Creta,2005,2006,216972,Flex,Manual,Cinza,4,ES,10000,0
Hyundai,i30,2022,2022,18990,Flex,Manual,Azul,4,RJ,58345,1
Fiat,Siena,2023,2024,12130,Flex,Automático,Vermelho,4,PE,45005,1
Hyundai,i30,2024,2024,12650,Flex,Automatizado,Vermelho,4,SP,68978,0
Peugeot,208,2012,2012,91947,Flex,Automatizado,Branco,4,CE,16435,0
Hyundai,HB20S,2007,2008,375911,Flex,Manual,Azul,4,PE,10000,0
Chevrolet,Spin,2022,2022,26131,Diesel,Manual,Vermelho,4,PE,32270,1
Nissan,March,2009,2009,348259,Flex,CVT,Branco,4,SC,10000,0
Hyundai,HB20S,2013,2013,148395,Flex,Automático,Branco,2,PE,10000,0
Jeep,Commander,2022,2022,37687,Diesel,CVT,Cinza,4,GO,69404,1
Honda,WR-V,2015,2016,63931,Flex,Automatizado,Vermelho,4,SP,38385,0
Nissan,March,2006,2007,212013,Gasolina,Automático,Branco,4,ES,10000,0
Renault,Kwid,2021,2022,29159,Diesel,Manual,Cinza,4,SC,32543,0
Hyundai,HB20S,2015,2015,86508,Flex,Automático,Cinza,4,DF,18366,1
