Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Peugeot,208,2008,2008,302745,Flex,Manual,Preto,2,BA,10000,1
Hyundai,Creta,2007,2008,255646,Flex,Automático,Branco,2,PE,10000,0
Hyundai,Tucson,2024,2025,1192,Flex,Automático,Cinza,4,CE,87277,1
Peugeot,2008,2010,2011,136157,Flex,CVT,Preto,4,DF,10000,0
Fiat,Siena,2023,2024,16539,Flex,Manual,Prata,2,PR,53426,1
Peugeot,3008,2020,2021,88367,Diesel,CVT,Marrom,4,RS,40527,1
Hyundai,Creta,2022,2022,33191,Flex,Manual,Prata,4,SC,46705,1
Volkswagen,Nivus,2019,2020,69575,Flex,Automático,Preto,2,CE,28259,0
Citroën,C3,2012,2012,114375,Flex,Manual,Cinza,2,ES,10000,1
Fiat,Uno,2019,2019,47840,Flex,Manual,Marrom,2,RS,26979,0
Toyota,Etios,2007,2008,277147,Flex,Manual,Branco,4,GO,10000,0
Ford,Ranger,2006,2007,252573,Flex,Automático,Branco,4,SC,10000,0
Peugeot,3008,2019,2020,50777,Flex,Automático,Azul,4,MG,40882,0
Nissan,March,2025,2025,1215,Flex,Manual,Vermelho,2,PR,82558,1
Renault,Sandero,2007,2008,216932,Flex,CVT,Cinza,4,GO,10000,0
Peugeot,2008,2017,2018,124757,Flex,CVT,Marrom,4,CE,19314,1
Jeep,Renegade,2021,2022,26690,Flex,Manual,Azul,4,BA,73788,1
Fiat,Toro,2024,2024,15001,Gasolina,CVT,Cinza,4,PR,54337,1
Peugeot,2008,2006,2007,242001,Flex,Manual,Marrom,4,SC,10000,0
Hyundai,Tucson,2006,2006,301384,Diesel,Manual,Branco,2,GO,10000,0
Chevrolet,Prisma,2015,2016,60536,Flex,Manual,Marrom,4,PE,13175,1
Volkswagen,T-Cross,2007,2007,105277,Diesel,Manual,Azul,2,GO,10000,0
Toyota,Corolla,2019,2019,32116,Flex,Automatizado,Preto,2,PR,44545,1
Volkswagen,Up!,2023,2023,18729,Flex,Automático,Preto,4,RJ,48163,1
Nissan,Frontier,2017,2017,116084,Diesel,CVT,Preto,4,BA,26390,0
Fiat,Toro,2018,2018,131736,Gasolina,Manual,Prata,4,CE,14802,0
Toyota,Etios,2016,2017,124407,Flex,Automático,Vermelho,2,PE,22421,1
Citroën,Aircross,2022,2023,21855,Flex,Manual,Cinza,4,SC,49636,0
Citroën,C4 Cactus,2013,2014,170859,Gasolina,Automático,Branco,4,CE,10000,1
Hyundai,HB20S,2018,2019,101836,Flex,Manual,Azul,4,PR,27080,0
Hyundai,HB20,2017,2018,104412,Flex,Manual,Cinza,4,DF,24356,1
Citroën,C3,2012,2013,259852,Flex,Manual,Branco,4,SP,10000,0
Nissan,Kicks,2005,2005,153978,Flex,Manual,Cinza,4,RS,10000,0
Fiat,Punto,2023,2024,18335,Etanol,CVT,Cinza,4,MG,66163,1
Peugeot,3008,2006,2007,403029,Gasolina,Automático,Vermelho,4,CE,10000,0
Renault,Duster,2009,2009,268208,Gasolina,Manual,Cinza,4,CE,10000,0
Hyundai,i30,2020,2020,26831,Flex,Manual,Prata,4,SC,48424,1
Ford,Focus,2011,2011,193327,Flex,Manual,Marrom,4,GO,10000,0
Renault,Oroch,2023,2024,11612,Flex,Automatizado,Vermelho,4,RS,48691,1
Hyundai,HB20S,2006,2007,305255,Diesel,Manual,Marrom,4,CE,10000,0
Chevrolet,Onix,2010,2011,120443,Flex,CVT,Cinza,4,PE,10000,0
Citroën,Aircross,2016,2016,125831,Flex,Manual,Azul,4,SC,13028,0
Toyota,SW4,2008,2009,221149,Flex,Automático,Cinza,4,MG,10000,0
Nissan,Versa,2006,2007,252806,Etanol,Automático,Prata,4,CE,10000,0
Hyundai,i30,2005,2006,230609,Flex,Automático,Preto,4,PE,10000,0
Toyota,RAV4,2005,2005,207357,Flex,Manual,Prata,4,GO,10000,0
Fiat,Siena,2011,2011,99665,Flex,Manual,Marrom,2,MG,10370,1
Hyundai,Tucson,2013,2013,62864,Flex,Manual,Cinza,4,CE,18816,0
Chevrolet,Tracker,2015,2016,127183,Gasolina,Automático,Marrom,2,DF,12550,0
Toyota,Hilux,2011,2012,131147,Gasolina,Automático,Vermelho,4,RS,19437,1
Fiat,Strada,2024,2024,10914,Flex,Automático,Azul,4,GO,53138,1
Toyota,RAV4,2008,2008,163719,Gasolina,Automatizado,Marrom,2,MG,10000,0
Toyota,Yaris,2010,2011,271323,Flex,CVT,Branco,4,ES,10000,0
Fiat,Toro,2022,2023,23673,Flex,Automático,Preto,2,DF,55603,1
Renault,Sandero,2024,2024,8997,Diesel,Manual,Azul,2,SC,48739,0
Volkswagen,Saveiro,2024,2024,11797,Diesel,CVT,Prata,4,GO,56994,1
Jeep,Compass,2016,2017,136936,Flex,Manual,Prata,2,SC,22892,0
Nissan,March,2019,2019,77121,Flex,CVT,Preto,2,PR,40786,1
Ford,Ranger,2006,2007,257063,Diesel,Automático,Marrom,4,RJ,10000,0
Nissan,March,2014,2015,96222,Flex,Automático,Prata,4,GO,23728,0
Peugeot,2008,2020,2021,63311,Flex,Automatizado,Marrom,4,DF,28023,0
Nissan,Frontier,2007,2008,253723,Flex,Automático,Azul,4,SP,10000,0
Honda,City,2024,2025,1495,Flex,Manual,Branco,2,SP,105722,1
Honda,Civic,2017,2017,90434,Flex,Manual,Cinza,4,PR,27973,1
Volkswagen,Voyage,2009,2009,210956,Etanol,Automático,Branco,4,RS,10000,0
Ford,Fiesta,2020,2020,57709,Flex,Manual,Vermelho,4,SC,23446,1
Nissan,Kicks,2024,2024,11881,Flex,Manual,Prata,4,PR,59697,1
Chevrolet,Prisma,2011,2012,315779,Flex,Manual,Cinza,2,RS,10000,0
Jeep,Compass,2008,2008,328149,Flex,Manual,Branco,2,SP,10000,0
Chevrolet,Spin,2008,2008,287796,Flex,CVT,Cinza,2,RS,10000,0
Chevrolet,Tracker,2015,2016,191299,Flex,Automático,Marrom,4,GO,10000,0
Fiat,Palio,2017,2017,120932,Flex,Manual,Branco,2,CE,14798,1
Chevrolet,Prisma,2014,2014,159028,Flex,Automático,Prata,4,RJ,10000,0
Renault,Logan,2013,2013,82909,Flex,Automatizado,Cinza,4,DF,14304,0
Ford,Ka,2015,2016,80496,Flex,Manual,Prata,2,PR,17783,0
Volkswagen,Up!,2016,2016,122463,Flex,Automatizado,Preto,4,MG,14412,0
Honda,HR-V,2013,2013,214757,Flex,Manual,Branco,4,PR,10000,0
Fiat,Siena,2010,2010,232156,Flex,Manual,Vermelho,2,BA,10000,0
Peugeot,3008,2022,2022,65851,Flex,Manual,Branco,4,CE,31742,0
Fiat,Cronos,2014,2014,97964,Flex,Manual,Prata,4,RJ,11121,0
Honda,City,2021,2022,19426,Gasolina,Automático,Vermelho,2,SC,69201,1
Chevrolet,S10,2009,2010,201793,Flex,Manual,Vermelho,2,RS,10000,0
Nissan,Versa,2010,2010,171868,Flex,Automático,Prata,4,GO,10000,0
Honda,HR-V,2006,2006,214778,Flex,Manual,Branco,4,SC,10000,0
Peugeot,3008,2015,2016,101240,Flex,CVT,Preto,4,SP,15733,0
Peugeot,3008,2011,2011,244195,Flex,Manual,Azul,4,PR,10000,0
Ford,Ka,2023,2023,39818,Flex,Manual,Preto,4,CE,41771,1
Peugeot,208,2022,2022,26530,Gasolina,Manual,Prata,4,SP,33311,1
Chevrolet,Cobalt,2012,2013,171118,Etanol,Automático,Preto,4,PR,10000,0
Fiat,Punto,2022,2022,40316,Etanol,Automatizado,Azul,4,GO,43121,1
Hyundai,HB20S,2008,2009,280950,Flex,Manual,Azul,4,CE,10000,0
Citroën,C4 Cactus,2013,2013,123199,Gasolina,Manual,Branco,4,DF,10000,0
Chevrolet,Onix,2010,2010,97086,Flex,Automático,Marrom,4,RS,10396,0
Hyundai,Creta,2006,2007,278014,Flex,Automático,Vermelho,2,RJ,10000,0
Fiat,Siena,2006,2006,404051,Diesel,Automático,Azul,4,PE,10000,0
Renault,Captur,2005,2006,239988,Flex,Automatizado,Cinza,4,SP,10000,0
Peugeot,2008,2024,2025,1087,Gasolina,Manual,Vermelho,4,GO,60369,1
Fiat,Uno,2021,2022,44164,Flex,Automático,Cinza,4,SP,27166,0
Chevrolet,Cruze,2006,2007,265701,Flex,Automático,Cinza,2,SC,10000,0
Honda,WR-V,2020,2020,118953,Gasolina,Automático,Prata,4,SC,32492,0
Toyota,Hilux,2018,2019,99534,Etanol,Manual,Marrom,4,DF,27379,1
Honda,City,2005,2005,344086,Flex,Manual,Vermelho,4,SP,10000,0
Toyota,Hilux,2025,2025,628,Flex,Automatizado,Prata,2,SC,93327,1
Honda,Fit,2020,2020,118047,Flex,Manual,Marrom,4,RS,32974,0
Toyota,SW4,2016,2016,136851,Flex,Manual,Cinza,4,SP,17660,0
Renault,Duster,2012,2013,242099,Flex,Manual,Azul,4,RS,10000,0
Renault,Kwid,2016,2017,189319,Diesel,Automático,Cinza,4,SC,10000,0
Chevrolet,S10,2018,2018,73701,Diesel,Automático,Branco,2,GO,25897,1
Ford,EcoSport,2009,2009,282318,Flex,Manual,Cinza,4,BA,10000,0
Toyota,Corolla,2020,2020,47459,Flex,Manual,Preto,4,RJ,53986,1
Citroën,Aircross,2017,2017,133853,Flex,Manual,Vermelho,2,GO,15866,0
Jeep,Renegade,2021,2021,39612,Gasolina,Automático,Branco,4,PR,55161,1
Hyundai,HB20S,2009,2009,203926,Gasolina,Automatizado,Azul,4,CE,10000,0
Toyota,Corolla,2011,2012,99772,Flex,Manual,Azul,4,GO,21892,0
Citroën,C3,2005,2006,180754,Flex,Manual,Azul,4,RJ,10000,0
Toyota,SW4,2018,2018,119503,Flex,Manual,Marrom,4,PE,25605,1
Chevrolet,Tracker,2013,2014,126687,Flex,Manual,Vermelho,4,SC,11827,0
Volkswagen,Saveiro,2019,2020,42684,Flex,Automático,Prata,4,RS,32020,1
Ford,Ka,2025,2025,842,Flex,Manual,Preto,4,GO,48817,1
Toyota,Hilux,2022,2022,45122,Flex,Manual,Vermelho,4,ES,65487,1
Chevrolet,Spin,2018,2018,77956,Flex,Manual,Marrom,2,RS,21047,0
Honda,HR-V,2013,2013,212578,Etanol,Automático,Preto,2,DF,10000,0
Citroën,C4 Cactus,2013,2013,157772,Flex,CVT,Marrom,4,CE,10000,0
Fiat,Toro,2019,2019,95699,Flex,Manual,Prata,2,SC,22398,1
Fiat,Strada,2017,2018,119119,Etanol,Automático,Marrom,4,SP,17915,1
Nissan,Sentra,2025,2025,2093,Flex,Automático,Azul,4,ES,65989,0
Fiat,Strada,2024,2025,1176,Diesel,Automático,Branco,2,PE,41846,1
Ford,Ranger,2011,2012,163621,Flex,Automático,Preto,4,RS,10000,0
Chevrolet,Onix Plus,2006,2006,140647,Gasolina,Manual,Branco,4,DF,10000,0
Fiat,Strada,2023,2024,21526,Flex,Manual,Cinza,2,RS,50989,1
Jeep,Renegade,2014,2015,131353,Flex,Manual,Branco,4,RS,19761,0
Toyota,Corolla,2024,2024,8832,Flex,Manual,Vermelho,4,CE,80707,0
Fiat,Siena,2008,2008,142907,Flex,Automático,Cinza,2,SC,10000,0
Chevrolet,S10,2014,2014,74693,Gasolina,Manual,Prata,4,BA,13307,0
Chevrolet,Tracker,2009,2010,255179,Gasolina,Automático,Branco,4,GO,10000,0
Volkswagen,T-Cross,2025,2025,1112,Flex,Automático,Branco,4,PE,64589,1
Renault,Sandero,2022,2022,28756,Flex,Automático,Preto,4,PE,30059,1
Honda,CR-V,2010,2010,293806,Gasolina,Manual,Preto,4,DF,10000,0
Peugeot,3008,2008,2008,400521,Flex,Manual,Cinza,2,GO,10000,0
Ford,Ranger,2014,2015,91435,Gasolina,CVT,Azul,4,RJ,21253,1
Jeep,Compass,2020,2020,128006,Flex,CVT,Vermelho,4,BA,31664,0
Nissan,Sentra,2021,2021,55157,Flex,Automático,Branco,4,RJ,49213,1
Toyota,RAV4,2006,2006,159382,Flex,Automático,Cinza,4,MG,12629,0
Peugeot,208,2006,2006,426271,Flex,Automático,Cinza,2,MG,10000,0
Volkswagen,Fox,2024,2025,831,Gasolina,Manual,Branco,4,RS,42226,1
Jeep,Renegade,2011,2011,131762,Flex,Automatizado,Prata,4,RJ,16873,0
Chevrolet,Spin,2008,2009,294647,Flex,Manual,Azul,4,SC,10000,0
Volkswagen,Polo,2016,2017,81160,Flex,CVT,Preto,4,RS,18516,0
Toyota,SW4,2025,2025,1793,Flex,CVT,Cinza,4,SP,95652,1
Toyota,RAV4,2012,2013,207715,Flex,Manual,Vermelho,4,BA,10000,0
Toyota,Etios,2009,2010,212094,Flex,CVT,Azul,4,ES,10000,0
Peugeot,208,2012,2012,257063,Flex,Automatizado,Prata,4,SC,10000,0
Volkswagen,Polo,2006,2007,181227,Flex,Manual,Cinza,4,SC,10000,0
Volkswagen,Amarok,2015,2015,125055,Flex,Automatizado,Preto,2,PR,10000,1
Citroën,Aircross,2025,2025,1210,Flex,Manual,Vermelho,4,RJ,55111,1
Honda,WR-V,2025,2025,1013,Flex,Automático,Cinza,4,SP,138862,1
Chevrolet,Onix,2025,2025,1723,Flex,Manual,Branco,4,GO,49521,1
Honda,Civic,2013,2014,86805,Flex,Manual,Marrom,4,BA,21734,0
Volkswagen,Virtus,2025,2025,1921,Flex,Automático,Cinza,2,PR,48789,0
Hyundai,i30,2019,2020,97734,Flex,Manual,Marrom,2,ES,39227,1
Chevrolet,Prisma,2011,2012,133577,Flex,Manual,Preto,4,RJ,10000,0
Ford,Ka,2019,2020,44875,Flex,Manual,Branco,4,RS,43620,0
Hyundai,i30,2021,2022,51096,Flex,Manual,Marrom,4,ES,59139,1
Volkswagen,T-Cross,2022,2023,30145,Flex,Manual,Preto,4,ES,41572,1
Toyota,Corolla,2012,2013,92287,Diesel,CVT,Vermelho,4,DF,25671,0
Fiat,Palio,2009,2010,172569,Flex,Automático,Prata,4,BA,10000,0
Volkswagen,Jetta,2008,2009,109550,Flex,Manual,Preto,4,DF,10000,0
Chevrolet,Tracker,2021,2021,85134,Diesel,Manual,Azul,4,BA,23717,1
Jeep,Compass,2024,2024,12534,Flex,CVT,Prata,4,ES,86607,1
Citroën,C3,2005,2005,347936,Etanol,Manual,Marrom,4,GO,10000,0
Hyundai,HB20,2006,2006,287545,Flex,Manual,Marrom,2,ES,10000,0
Toyota,SW4,2008,2008,373679,Flex,Manual,Cinza,4,DF,10000,0
Hyundai,HB20S,2006,2007,190478,Flex,Manual,Preto,4,MG,10000,0
Chevrolet,Spin,2023,2023,33297,Flex,Automático,Vermelho,2,CE,39697,1
Ford,Fiesta,2019,2019,125977,Flex,Manual,Marrom,4,BA,16732,0
Citroën,C4 Cactus,2022,2023,26811,Flex,Manual,Vermelho,4,SP,39350,1
Honda,Civic,2005,2005,357929,Flex,Manual,Azul,4,SC,10000,0
Fiat,Siena,2022,2022,53086,Gasolina,Manual,Cinza,4,BA,40500,1
Hyundai,Creta,2019,2020,75673,Flex,Automático,Vermelho,4,BA,39054,1
Nissan,Frontier,2007,2008,306019,Flex,Manual,Vermelho,4,DF,10000,0
Nissan,Frontier,2006,2007,186461,Flex,Manual,Preto,4,ES,10000,0
Honda,HR-V,2019,2019,107423,Flex,Automático,Azul,4,SC,31692,1
Volkswagen,Fox,2017,2018,77903,Gasolina,Automatizado,Branco,4,DF,13526,0
Jeep,Renegade,2009,2009,157000,Flex,Manual,Vermelho,2,SP,12397,0
Honda,CR-V,2018,2018,104360,Flex,Automático,Prata,4,PR,44097,1
Chevrolet,Cruze,2009,2010,171751,Gasolina,Manual,Azul,4,SP,10000,0
Renault,Duster,2006,2006,272369,Diesel,CVT,Preto,4,CE,10000,0
Ford,Fiesta,2008,2009,134855,Flex,Manual,Azul,4,DF,10000,0
Renault,Sandero,2025,2025,977,Flex,Manual,Cinza,4,RJ,65110,1
Fiat,Palio,2021,2021,23799,Diesel,Automático,Azul,2,MG,30277,1
Ford,Ranger,2023,2024,6575,Flex,Automático,Marrom,4,GO,77247,1
Fiat,Siena,2016,2016,73920,Flex,Manual,Azul,4,SP,16292,1
Ford,EcoSport,2015,2016,115651,Flex,Manual,Marrom,4,RS,13715,0
Honda,Fit,2017,2017,115426,Flex,Automático,Azul,2,PR,40317,0
Toyota,Yaris,2011,2011,94970,Flex,Automático,Azul,4,GO,18765,0
Honda,HR-V,2008,2009,185828,Flex,Manual,Preto,4,DF,10000,0
Fiat,Cronos,2022,2023,53075,Flex,Manual,Preto,4,SC,35470,1
Nissan,March,2008,2008,116080,Flex,Manual,Prata,4,BA,13819,0
Nissan,Sentra,2024,2025,2316,Flex,Manual,Vermelho,4,MG,59787,1
Toyota,Yaris,2006,2006,295779,Flex,Automatizado,Vermelho,4,MG,10000,0
Ford,Fiesta,2022,2023,12583,Flex,Automático,Branco,2,DF,42582,1
Hyundai,HB20,2012,2013,269846,Gasolina,Manual,Prata,2,PE,10000,1
Honda,WR-V,2008,2009,152122,Flex,Automático,Vermelho,2,DF,13886,0
Peugeot,3008,2023,2023,36414,Gasolina,CVT,Marrom,4,RS,43479,1
Nissan,Frontier,2022,2023,20096,Flex,CVT,Branco,4,PE,60765,1
Chevrolet,Montana,2006,2007,325291,Diesel,Manual,Azul,4,GO,10000,0
Toyota,Hilux,2024,2025,1436,Gasolina,Manual,Marrom,4,PE,132168,1
Renault,Logan,2022,2023,38091,Flex,Manual,Cinza,4,DF,26149,1
Hyundai,HB20,2005,2006,371865,Flex,Automático,Preto,4,ES,10000,0
Renault,Oroch,2025,2025,1335,Flex,Automático,Cinza,2,SC,53397,1
Peugeot,3008,2025,2025,852,Flex,Automático,Vermelho,4,PE,67506,1
Citroën,C4 Cactus,2022,2022,28778,Diesel,CVT,Vermelho,4,PR,46714,1
Volkswagen,Fox,2025,2025,542,Diesel,Automático,Cinza,4,MG,69957,1
Peugeot,2008,2015,2016,157906,Flex,CVT,Azul,4,SC,12122,0
Chevrolet,Onix Plus,2006,2006,452549,Flex,Automatizado,Vermelho,4,GO,10000,0
Renault,Oroch,2012,2012,116614,Flex,Manual,Prata,4,RJ,10000,0
Honda,Fit,2009,2010,306950,Flex,Automático,Cinza,2,SP,10000,0
Chevrolet,Prisma,2016,2017,177086,Flex,Automático,Preto,4,GO,10000,0
Honda,WR-V,2007,2008,306136,Flex,Automático,Preto,2,RS,10000,0
Volkswagen,Virtus,2009,2010,372966,Flex,Manual,Prata,2,PE,10000,0
Nissan,Kicks,2019,2019,63202,Flex,Manual,Azul,4,DF,32309,1
Toyota,Etios,2025,2025,1316,Flex,Automatizado,Marrom,4,DF,123620,1
Peugeot,2008,2011,2011,293680,Flex,Manual,Azul,4,SP,10000,0
Renault,Duster,2011,2012,149865,Flex,Manual,Cinza,4,DF,10000,0
Chevrolet,Montana,2011,2012,127240,Flex,Automático,Branco,2,GO,11621,0
Jeep,Compass,2012,2012,218102,Flex,Manual,Cinza,2,SC,10000,0
Volkswagen,Nivus,2005,2006,181506,Flex,CVT,Azul,4,RS,10000,0
Nissan,Kicks,2012,2013,87363,Flex,Automático,Prata,4,RJ,18116,1
Renault,Sandero,2023,2024,12302,Flex,Manual,Prata,4,PR,41501,1
Chevrolet,Spin,2012,2012,179942,Flex,Automático,Azul,2,PR,10000,0
Hyundai,Creta,2024,2025,866,Diesel,Automático,Branco,4,GO,88334,1
Jeep,Renegade,2009,2010,190689,Flex,Manual,Prata,4,PR,10000,0
Jeep,Commander,2015,2016,121999,Flex,CVT,Prata,4,BA,24985,0
Hyundai,Tucson,2020,2021,62122,Flex,Automático,Vermelho,4,ES,45883,1
Nissan,March,2018,2019,58125,Flex,Automático,Marrom,4,DF,43899,1
Toyota,Etios,2009,2009,111512,Flex,Manual,Prata,4,BA,13722,0
Nissan,Sentra,2015,2015,122700,Flex,Manual,Azul,4,MG,15288,0
Nissan,Versa,2016,2017,105674,Flex,Manual,Marrom,4,SC,25164,1
Peugeot,3008,2013,2014,123706,Gasolina,Automático,Branco,4,PE,13741,0
Toyota,Corolla,2012,2012,287558,Flex,Automático,Cinza,4,PR,10000,0
Renault,Kwid,2006,2007,354101,Flex,Automático,Marrom,4,ES,10000,0
Volkswagen,Jetta,2019,2019,90714,Flex,Automático,Prata,4,ES,20504,0
Hyundai,i30,2008,2008,149321,Flex,Manual,Branco,4,BA,10524,0
Nissan,Sentra,2011,2011,254619,Flex,Automático,Prata,4,CE,10000,1
Jeep,Renegade,2011,2012,258210,Flex,Automático,Cinza,4,MG,10000,0
Jeep,Commander,2008,2009,148359,Gasolina,CVT,Vermelho,2,CE,11439,0
Ford,Ka,2020,2021,43017,Flex,Manual,Azul,2,MG,34493,1
Ford,Fiesta,2017,2018,123626,Flex,Manual,Vermelho,4,RJ,16208,0
Hyundai,Tucson,2006,2006,275446,Flex,Manual,Prata,4,SP,10000,0
Peugeot,2008,2020,2021,58218,Flex,CVT,Azul,4,SC,38227,0
Chevrolet,Cobalt,2008,2009,284767,Flex,Automático,Vermelho,4,CE,10000,0
Volkswagen,Virtus,2008,2009,347484,Flex,Manual,Prata,4,ES,10000,1
Renault,Captur,2010,2011,202712,Flex,Automático,Preto,4,RJ,10000,0
Peugeot,3008,2024,2024,25813,Flex,Automático,Preto,4,BA,41294,1
Renault,Duster,2022,2023,47810,Gasolina,Automático,Cinza,4,CE,37134,1
Peugeot,208,2014,2015,90195,Flex,Automático,Branco,2,SP,16321,0
Citroën,Aircross,2010,2011,98335,Flex,Manual,Prata,4,ES,10077,0
Honda,WR-V,2023,2024,11771,Flex,Manual,Marrom,2,SP,87943,1
Hyundai,Tucson,2014,2015,134217,Flex,Automático,Cinza,4,MG,14323,0
Citroën,C3,2023,2023,24428,Flex,Automatizado,Prata,4,SP,48407,1
Citroën,Aircross,2008,2009,183981,Flex,Manual,Prata,2,PE,10000,0
Chevrolet,S10,2011,2011,144848,Flex,Manual,Preto,2,PE,10000,1
Peugeot,208,2011,2011,181167,Flex,Manual,Cinza,4,MG,10000,0
Citroën,C4 Cactus,2020,2021,62368,Flex,Automático,Marrom,4,MG,37094,0
Peugeot,208,2010,2010,173153,Diesel,Automático,Cinza,4,SC,10000,1
Ford,Fiesta,2008,2009,391366,Flex,Automático,Preto,4,MG,10000,0
Fiat,Uno,2022,2022,37501,Flex,Automático,Prata,2,PR,30085,1
Honda,HR-V,2025,2025,1205,Flex,Manual,Vermelho,4,DF,101524,1
Toyota,Corolla,2025,2025,597,Gasolina,Manual,Azul,4,CE,85438,1
Ford,EcoSport,2014,2015,101461,Gasolina,Manual,Cinza,4,ES,12063,0
Hyundai,HB20,2018,2018,102080,Flex,Automático,Branco,2,PR,24307,1
Fiat,Palio,2022,2022,50698,Flex,Manual,Marrom,4,RJ,39069,1
Honda,WR-V,2005,2006,304110,Flex,Automático,Azul,2,PE,10000,0
Nissan,March,2021,2021,26920,Flex,Manual,Branco,4,GO,58842,1
Toyota,Etios,2024,2024,14286,Flex,Automático,Azul,4,RJ,71343,1
Chevrolet,Cobalt,2012,2012,129674,Flex,Automático,Cinza,4,BA,10000,0
Fiat,Strada,2008,2008,269339,Diesel,Manual,Vermelho,4,ES,10000,0
Honda,City,2015,2015,129983,Flex,Manual,Preto,4,ES,17799,0
Chevrolet,Onix,2015,2016,104371,Flex,Automático,Cinza,4,PR,19362,0
Jeep,Compass,2015,2015,110071,Gasolina,Automático,Marrom,4,ES,19807,0
Renault,Captur,2020,2021,77112,Flex,Manual,Branco,4,SC,29434,0
Renault,Logan,2013,2013,105966,Flex,Manual,Prata,4,GO,10000,0
Hyundai,i30,2012,2013,209183,Flex,Manual,Cinza,2,MG,10000,0
Volkswagen,T-Cross,2007,2008,289057,Flex,Automatizado,Azul,4,PR,10000,0
Chevrolet,Montana,2007,2007,253114,Gasolina,Automático,Marrom,2,RJ,10000,0
Hyundai,Tucson,2009,2009,244400,Flex,Manual,Branco,2,PE,10000,0
Volkswagen,Up!,2022,2022,35297,Diesel,Automático,Marrom,4,ES,47712,1
Chevrolet,Onix Plus,2010,2010,236814,Flex,Automático,Preto,2,SP,10000,0
Nissan,Frontier,2016,2017,144122,Flex,Manual,Prata,2,RS,14265,0
Citroën,C3,2023,2024,21147,Flex,Manual,Vermelho,2,ES,50897,0
Volkswagen,Fox,2014,2014,79791,Gasolina,Automático,Vermelho,4,SP,17812,1
Volkswagen,Fox,2010,2010,152795,Flex,Manual,Branco,4,RS,10000,0
Chevrolet,Spin,2013,2014,154446,Flex,Manual,Prata,4,DF,10000,0
Chevrolet,Tracker,2013,2013,123909,Flex,Manual,Prata,4,MG,10000,0
Ford,Fiesta,2018,2018,49208,Flex,Automático,Marrom,4,DF,28569,1
Peugeot,2008,2021,2022,29832,Flex,Automático,Cinza,4,BA,41981,1
Citroën,C3,2020,2021,45674,Flex,Automático,Vermelho,4,PR,33771,1
Volkswagen,Saveiro,2024,2025,1240,Flex,Automático,Preto,4,DF,59699,1
Renault,Clio,2007,2008,247281,Diesel,Automatizado,Prata,4,SP,10000,0
Volkswagen,Virtus,2025,2025,805,Diesel,Manual,Preto,4,DF,49077,1
Nissan,Frontier,2012,2012,115353,Flex,Automático,Prata,4,SC,16557,1
Hyundai,i30,2006,2006,219029,Flex,Manual,Marrom,4,RS,10000,0
Peugeot,2008,2014,2015,204979,Diesel,Automático,Azul,4,BA,10000,0
Jeep,Renegade,2024,2024,8451,Gasolina,Manual,Azul,4,PR,67203,1
Hyundai,Tucson,2017,2017,126676,Flex,Manual,Prata,2,CE,18574,0
Fiat,Strada,2022,2023,24868,Flex,Manual,Marrom,2,DF,47300,1
Hyundai,Tucson,2006,2006,252208,Flex,Manual,Branco,4,PR,10000,0
Peugeot,208,2020,2020,34281,Flex,Automático,Cinza,4,RS,35364,1
Volkswagen,Virtus,2011,2012,249539,Flex,Automático,Branco,4,PE,10000,0
Honda,WR-V,2011,2011,117236,Flex,Automático,Azul,4,ES,14009,1
Honda,Civic,2019,2020,41560,Flex,Manual,Vermelho,4,PR,55960,1
Chevrolet,Montana,2024,2024,13065,Diesel,Manual,Marrom,2,BA,51022,1
Chevrolet,Prisma,2018,2018,103459,Gasolina,Manual,Marrom,2,SP,15577,1
Chevrolet,Spin,2017,2017,69905,Gasolina,Manual,Branco,4,PE,17205,0
Volkswagen,Polo,2005,2006,238927,Etanol,Automático,Vermelho,4,SC,10000,0
Nissan,Sentra,2022,2022,47882,Diesel,Automático,Azul,4,PR,61932,1
Fiat,Toro,2013,2014,210199,Gasolina,Manual,Marrom,4,PE,10000,0
Volkswagen,Amarok,2011,2011,205341,Flex,Automático,Vermelho,2,PR,10000,1
Renault,Logan,2005,2006,286497,Diesel,Manual,Branco,2,CE,10000,0
Hyundai,HB20S,2020,2020,41617,Flex,CVT,Vermelho,4,BA,42756,1
Jeep,Renegade,2024,2024,18508,Flex,Manual,Marrom,4,GO,67180,1
Renault,Duster,2008,2009,243887,Flex,Manual,Vermelho,2,DF,10000,0
Toyota,Etios,2010,2011,145353,Flex,Manual,Azul,2,CE,13004,0
Honda,Fit,2010,2011,162646,Flex,Manual,Prata,4,SP,10000,0
Citroën,Aircross,2018,2018,109589,Flex,Automático,Vermelho,4,CE,18451,1
Toyota,Corolla,2020,2020,43364,Flex,Automático,Marrom,4,ES,53658,1
Honda,City,2006,2006,230688,Flex,Manual,Branco,4,CE,10000,0
Honda,Civic,2023,2023,20891,Flex,Manual,Prata,4,CE,65849,1
Fiat,Siena,2009,2009,102542,Flex,Automático,Prata,4,RJ,10000,0
Hyundai,Tucson,2008,2008,125334,Flex,Automático,Cinza,4,CE,12458,0
Toyota,RAV4,2005,2006,213702,Flex,CVT,Azul,4,ES,10000,1
Fiat,Mobi,2006,2006,347757,Gasolina,Manual,Azul,2,RJ,10000,0
